layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
3,8,linear,1,0.01,256,184.79307502622515,65812.47175004873,-1.0783708095550537,0.8108566274040684
3,8,linear,1,0.01,512,184.74523683077675,65779.25665572465,-1.077322006225586,0.8109055917801671
3,8,linear,1,0.001,16,184.9520451691965,65861.9948891385,-1.07993483543396,0.8106939148728798
3,8,linear,1,0.001,32,185.2568041739323,65996.7876908239,-1.0841915607452393,0.8103819813982269
3,8,linear,1,0.001,64,185.77162307041286,66195.46312250973,-1.090465784072876,0.8098550429166705
3,8,linear,1,0.001,128,184.68251308088242,65781.57191618343,-1.077394962310791,0.8109697921382985
3,8,linear,1,0.001,256,184.99326508725116,65882.09072528096,-1.0805695056915283,0.8106517245780438
3,8,linear,1,0.001,512,185.29058001281734,65998.66626524109,-1.0842509269714355,0.8103474104270038
3,8,linear,1,0.0001,16,184.6062789637814,65746.08208751662,-1.0762741565704346,0.8110478209173169
3,8,linear,1,0.0001,32,185.0380292643779,65906.77608625987,-1.0813491344451904,0.810605906587126
3,8,linear,1,0.0001,64,184.95600234942407,65870.88415800786,-1.0802154541015625,0.8106898645348781
3,8,linear,1,0.0001,128,184.7572455512632,65790.24307845329,-1.0776689052581787,0.8108933003569465
3,8,linear,1,0.0001,256,185.1065460460387,65948.64762517097,-1.0826714038848877,0.8105357768208407
3,8,linear,1,0.0001,512,184.6022036641845,65747.58177676206,-1.0763216018676758,0.8110519921553895
3,8,linear,10,0.1,16,122.88295805762051,29312.4779035624,0.07430613040924072,0.874224198508065
3,8,linear,10,0.1,32,116.86012708864703,27344.922328429326,0.13644194602966309,0.8803888156718045
3,8,linear,10,0.1,64,118.22561262307904,28055.55143960257,0.11400008201599121,0.8789911846232559
3,8,linear,10,0.1,128,122.04945437908516,28735.862779441748,0.09251570701599121,0.8750773240746313
3,8,linear,10,0.1,256,133.06218141337945,31523.25805912364,0.004489302635192871,0.8638053414397344
3,8,linear,10,0.1,512,134.2225719015741,32168.12922900476,-0.015875816345214844,0.8626176336729027
3,8,linear,10,0.01,16,184.20836159597195,65479.94347531066,-1.0678696632385254,0.8114551058383092
3,8,linear,10,0.01,32,183.30945685036025,65076.58365612086,-1.055131435394287,0.8123751721081267
3,8,linear,10,0.01,64,184.13626469619106,65452.38171867628,-1.0669991970062256,0.8115289000038985
3,8,linear,10,0.01,128,183.82839399053404,65289.52348928424,-1.0618560314178467,0.811844018433435
3,8,linear,10,0.01,256,183.79861962541904,65116.8893553563,-1.0564041137695312,0.8118744937303797
3,8,linear,10,0.01,512,184.2183944096165,65490.15428066847,-1.0681917667388916,0.8114448368376495
3,8,linear,10,0.001,16,184.64639131364095,65738.6883143402,-1.0760407447814941,0.8110067642644412
3,8,linear,10,0.001,32,184.9148409158716,65852.41526009896,-1.07963228225708,0.8107319949684016
3,8,linear,10,0.001,64,184.98988718156698,65874.5410854053,-1.0803310871124268,0.8106551820045373
3,8,linear,10,0.001,128,184.63514452949337,65761.98266026445,-1.0767762660980225,0.811018275814234
3,8,linear,10,0.001,256,184.94900734301643,65861.45628572075,-1.0799176692962646,0.8106970242139033
3,8,linear,10,0.001,512,184.4768746234605,65684.48916943018,-1.074329137802124,0.811180271623889
3,8,linear,10,0.0001,16,184.7191541472212,65773.51437417012,-1.0771405696868896,0.8109322884880029
3,8,linear,10,0.0001,32,184.64547525820407,65758.52391266268,-1.076667070388794,0.8110077018851545
3,8,linear,10,0.0001,64,185.04542201419895,65911.08311311628,-1.0814850330352783,0.8105983398012293
3,8,linear,10,0.0001,128,184.80518654103727,65810.61838873832,-1.0783121585845947,0.8108442307665944
3,8,linear,10,0.0001,256,184.96323218781566,65877.44720011279,-1.0804228782653809,0.8106824644955828
3,8,linear,10,0.0001,512,185.15829758216404,65955.08623491989,-1.0828745365142822,0.8104828069783377
3,8,linear,25,0.1,16,106.7494045063013,20241.077077483056,0.36078280210494995,0.8907375593589546
3,8,linear,25,0.1,32,109.74410840491706,20737.219349027728,0.345114529132843,0.8876723557779764
3,8,linear,25,0.1,64,105.16875278150665,20442.56053592978,0.3544199466705322,0.8923554219227158
3,8,linear,25,0.1,128,109.25246981624835,20414.227411628377,0.3553146719932556,0.8881755682535841
3,8,linear,25,0.1,256,105.64269667116216,20438.26440022042,0.35455554723739624,0.8918703207050541
3,8,linear,25,0.1,512,112.10968620195487,21178.232863733076,0.33118724822998047,0.8852510888413972
3,8,linear,25,0.01,16,179.00896085150995,60642.34222266347,-0.9150971174240112,0.816776908033255
3,8,linear,25,0.01,32,178.74792490596053,59947.76506276641,-0.8931622505187988,0.8170440891443598
3,8,linear,25,0.01,64,176.6819209989141,59027.92982571725,-0.8641136884689331,0.8191587297861678
3,8,linear,25,0.01,128,179.87731893875147,61407.956753485974,-0.9392752647399902,0.815888107534543
3,8,linear,25,0.01,256,177.88238660200693,59719.966255436004,-0.8859682083129883,0.8179300034779867
3,8,linear,25,0.01,512,177.13815489257456,59691.80704916883,-0.8850789070129395,0.818691755483547
3,8,linear,25,0.001,16,184.7993524723758,65762.4183938816,-1.0767900943756104,0.8108502021777115
3,8,linear,25,0.001,32,185.09192564267497,65914.58913545945,-1.0815958976745605,0.8105507414097493
3,8,linear,25,0.001,64,185.13718559787802,65940.75400375442,-1.0824220180511475,0.8105044159694186
3,8,linear,25,0.001,128,184.6341158420006,65738.65522453803,-1.0760395526885986,0.8110193287185254
3,8,linear,25,0.001,256,184.53435600135515,65698.15749203792,-1.074760913848877,0.8111214370508135
3,8,linear,25,0.001,512,184.7009192761602,65737.75657721094,-1.0760114192962646,0.8109509526344317
3,8,linear,25,0.0001,16,184.79893908008796,65809.36138871795,-1.0782725811004639,0.8108506253018547
3,8,linear,25,0.0001,32,185.24801686902342,65995.19933549165,-1.0841412544250488,0.810390975569065
3,8,linear,25,0.0001,64,185.42086548792463,66050.6028185666,-1.0858912467956543,0.8102140578424517
3,8,linear,25,0.0001,128,184.87559381077952,65827.27246848801,-1.0788381099700928,0.8107721660073904
3,8,linear,25,0.0001,256,184.69881358657832,65772.75486541243,-1.0771164894104004,0.8109531078950069
3,8,linear,25,0.0001,512,184.60850566916673,65744.18305459434,-1.07621431350708,0.8110455417920505
3,8,linear,50,0.1,16,102.82248832979877,19379.282730580875,0.38799846172332764,0.8947569208497453
3,8,linear,50,0.1,32,103.0297115819981,19404.269795652886,0.38720935583114624,0.894544819261005
3,8,linear,50,0.1,64,103.36626543246973,19417.165685172477,0.38680213689804077,0.8942003424437361
3,8,linear,50,0.1,128,105.69311449963972,19425.936861632686,0.38652503490448,0.8918187159676154
3,8,linear,50,0.1,256,103.72534798975644,19364.39860633499,0.38846850395202637,0.89383280656115
3,8,linear,50,0.1,512,104.99924433413118,19439.76371319045,0.38608843088150024,0.892528920845311
3,8,linear,50,0.01,16,135.22542374369328,31959.13449803605,-0.00927579402923584,0.8615911732408461
3,8,linear,50,0.01,32,134.4947770535903,31536.111177197152,0.004083395004272461,0.8623390204159772
3,8,linear,50,0.01,64,144.07000767455895,35272.88750925042,-0.11392474174499512,0.8525383749492743
3,8,linear,50,0.01,128,143.6383443186649,35324.23434014649,-0.1155463457107544,0.8529802002879581
3,8,linear,50,0.01,256,143.00663293016726,34995.01418022198,-0.10514950752258301,0.8536267830806885
3,8,linear,50,0.01,512,145.98101394647526,36157.36194514265,-0.14185655117034912,0.8505823808122055
3,8,linear,50,0.001,16,183.8143015341411,65344.35773990789,-1.0635876655578613,0.8118584426467338
3,8,linear,50,0.001,32,184.57130238748186,65628.35563454071,-1.072556495666504,0.8110836208930585
3,8,linear,50,0.001,64,184.32124934024398,65610.2038299144,-1.0719833374023438,0.8113395605524627
3,8,linear,50,0.001,128,184.46070967244265,65659.97115185349,-1.0735549926757812,0.8111968171213484
3,8,linear,50,0.001,256,184.35115985710536,65534.72555659971,-1.0695996284484863,0.8113089458985616
3,8,linear,50,0.001,512,184.54300369180405,65646.4886657234,-1.0731291770935059,0.8111125857811627
3,8,linear,50,0.0001,16,185.35266433834764,66015.97394234988,-1.0847973823547363,0.8102838645462154
3,8,linear,50,0.0001,32,185.00079359479946,65887.92890259168,-1.0807538032531738,0.8106440188384857
3,8,linear,50,0.0001,64,184.81509553579994,65817.95269045167,-1.0785439014434814,0.810834088499693
3,8,linear,50,0.0001,128,184.92664472644097,65833.85671186507,-1.0790460109710693,0.8107199132789755
3,8,linear,50,0.0001,256,185.1587000463578,65946.53236015835,-1.0826044082641602,0.8104823950395519
3,8,linear,50,0.0001,512,185.37841550944538,66032.8677130371,-1.0853309631347656,0.8102575071551225
3,8,linear,100,0.1,16,104.80769351443706,19382.40781100942,0.3878997564315796,0.8927249810497062
3,8,linear,100,0.1,32,104.80912471366285,19392.48667946348,0.38758140802383423,0.8927235161579705
3,8,linear,100,0.1,64,104.85644926057037,19389.151075556787,0.3876867890357971,0.8926750775224459
3,8,linear,100,0.1,128,104.6823891148194,19381.261428103673,0.38793593645095825,0.8928532352970119
3,8,linear,100,0.1,256,104.93309338258791,19389.895793106196,0.38766324520111084,0.8925966290863993
3,8,linear,100,0.1,512,104.82795770852147,19387.682244746527,0.3877331614494324,0.8927042398070405
3,8,linear,100,0.01,16,103.58984942972592,19358.609769614075,0.3886512517929077,0.8939714949542211
3,8,linear,100,0.01,32,104.32469250198338,19397.87856449863,0.3874111771583557,0.8932193526080007
3,8,linear,100,0.01,64,104.19465789238315,19415.654161512415,0.3868497610092163,0.8933524484213069
3,8,linear,100,0.01,128,103.62589941949716,19385.04286398077,0.38781654834747314,0.8939345962952946
3,8,linear,100,0.01,256,104.16883245047923,19400.632495530783,0.3873242735862732,0.8933788818316487
3,8,linear,100,0.01,512,104.27707707062278,19413.514430953644,0.3869173526763916,0.8932680889758211
3,8,linear,100,0.001,16,182.6965849963676,64344.104398593874,-1.0319993495941162,0.813002471856328
3,8,linear,100,0.001,32,183.70347364930387,65138.82356609798,-1.0570969581604004,0.8119718795810605
3,8,linear,100,0.001,64,182.9125012821326,64531.011467451244,-1.0379021167755127,0.8127814725873771
3,8,linear,100,0.001,128,182.69401972105146,64388.67781309543,-1.033407211303711,0.8130050975219535
3,8,linear,100,0.001,256,183.11970074921504,64700.89705762812,-1.043267011642456,0.8125693953436899
3,8,linear,100,0.001,512,182.86833944763737,64606.81751499298,-1.0402960777282715,0.8128266740556425
3,8,linear,100,0.0001,16,184.69929105283046,65771.43903926764,-1.0770750045776367,0.8109526191885051
3,8,linear,100,0.0001,32,185.13972096765357,65960.55071286384,-1.0830471515655518,0.8105018209133535
3,8,linear,100,0.0001,64,185.29183616391003,66007.30710841487,-1.0845236778259277,0.8103461247042886
3,8,linear,100,0.0001,128,184.6051681088873,65748.42771441846,-1.0763483047485352,0.8110489579233497
3,8,linear,100,0.0001,256,184.85596754788597,65806.91681940557,-1.078195333480835,0.810792254301038
3,8,linear,100,0.0001,512,185.25607283460138,65977.90981412599,-1.0835955142974854,0.8103827299543487
3,8,linear,250,0.1,16,104.80424985783421,19380.412545470936,0.3879627585411072,0.8927285057749905
3,8,linear,250,0.1,32,104.8063047643498,19381.671185404404,0.387923002243042,0.892726402492989
3,8,linear,250,0.1,64,104.80476750442018,19380.68822715606,0.38795405626296997,0.8927279759422516
3,8,linear,250,0.1,128,104.80651765132389,19381.744971590946,0.38792067766189575,0.892726184594346
3,8,linear,250,0.1,256,104.8042538467156,19380.396085158005,0.38796329498291016,0.8927285016922051
3,8,linear,250,0.1,512,104.80506344906068,19380.888153823773,0.3879477381706238,0.8927276730306442
3,8,linear,250,0.01,16,104.80139957172035,19378.55149818498,0.3880215883255005,0.8927314231609822
3,8,linear,250,0.01,32,104.80852056821965,19383.210747598,0.3878743648529053,0.8927241345258755
3,8,linear,250,0.01,64,104.8034765626485,19379.841743637044,0.38798069953918457,0.8927292972746689
3,8,linear,250,0.01,128,104.82340431828973,19393.028948581145,0.3875643014907837,0.8927089003906963
3,8,linear,250,0.01,256,104.81641564704263,19389.27243847899,0.3876829147338867,0.892716053585422
3,8,linear,250,0.01,512,104.81615597903043,19389.041634869584,0.3876901865005493,0.8927163193663967
3,8,linear,250,0.001,16,156.48715686223656,43258.12381174851,-0.3661000728607178,0.8398289080222758
3,8,linear,250,0.001,32,159.70224364516855,43798.51079035107,-0.3831655979156494,0.8365381334235736
3,8,linear,250,0.001,64,154.768137911071,42634.86290515867,-0.3464174270629883,0.8415883951780235
3,8,linear,250,0.001,128,151.97502400695214,40438.50451974471,-0.2770559787750244,0.8444472630430377
3,8,linear,250,0.001,256,151.56006957854652,40454.403680542244,-0.2775580883026123,0.8448719861017948
3,8,linear,250,0.001,512,153.74113577046572,41421.134616188734,-0.30808770656585693,0.8426395744416932
3,8,linear,250,0.0001,16,184.90550685392304,65808.29283554034,-1.0782389640808105,0.8107415487677349
3,8,linear,250,0.0001,32,184.6462598628031,65742.6379056092,-1.0761654376983643,0.8110068988098228
3,8,linear,250,0.0001,64,184.66374495901357,65726.42121859395,-1.075653314590454,0.8109890020890342
3,8,linear,250,0.0001,128,184.85173156794474,65807.6567545734,-1.078218936920166,0.8107965900021037
3,8,linear,250,0.0001,256,184.63152750044037,65751.37215958272,-1.0764412879943848,0.811021977993408
3,8,linear,250,0.0001,512,184.97025145994556,65872.21425625701,-1.0802574157714844,0.8106752799795849
3,8,sigmoid,1,0.1,16,184.9045920514805,65854.1585392493,-1.0796873569488525,0.8107424851059565
3,8,sigmoid,1,0.1,32,184.24710810393677,65611.94220205834,-1.072037935256958,0.8114154471812316
3,8,sigmoid,1,0.1,64,184.70935257477097,65782.80872220463,-1.0774343013763428,0.8109423208037144
3,8,sigmoid,1,0.1,128,184.84215512235141,65832.45359047325,-1.0790019035339355,0.8108063918911449
3,8,sigmoid,1,0.1,256,183.81624399374215,65452.49695846486,-1.067002773284912,0.8118564544588105
3,8,sigmoid,1,0.1,512,184.84018105531692,65831.80964098005,-1.0789813995361328,0.8108084124305865
3,8,sigmoid,1,0.01,16,184.80662780802083,65819.00641866107,-1.0785772800445557,0.8108427555700912
3,8,sigmoid,1,0.01,32,185.05775610816218,65911.61054578584,-1.0815017223358154,0.8105857153447675
3,8,sigmoid,1,0.01,64,185.65404111254955,66132.84722046186,-1.0884883403778076,0.809975392924719
3,8,sigmoid,1,0.01,128,184.88271310828387,65847.07529431612,-1.0794637203216553,0.8107648791112755
3,8,sigmoid,1,0.01,256,184.60559068774532,65744.51593300299,-1.0762248039245605,0.8110485253963712
3,8,sigmoid,1,0.01,512,184.50963111820238,65709.24165590476,-1.075110673904419,0.8111467439936516
3,8,sigmoid,1,0.001,16,185.25416193553113,65984.58100614605,-1.083806037902832,0.8103846858387603
3,8,sigmoid,1,0.001,32,184.8843395180563,65847.52498125065,-1.0794777870178223,0.8107632144134531
3,8,sigmoid,1,0.001,64,185.25401382177415,65984.33194505208,-1.0837981700897217,0.8103848374393304
3,8,sigmoid,1,0.001,128,184.9115241608948,65857.68968074484,-1.079798936843872,0.8107353898046112
3,8,sigmoid,1,0.001,256,184.40466644410023,65670.49872504086,-1.0738873481750488,0.8112541796887408
3,8,sigmoid,1,0.001,512,185.28223817105328,65994.79288745271,-1.0841283798217773,0.8103559486478472
3,8,sigmoid,1,0.0001,16,184.53108524293634,65716.95624276152,-1.0753545761108398,0.8111247848076394
3,8,sigmoid,1,0.0001,32,185.34747424167855,66019.13982241105,-1.084897518157959,0.8102891768253034
3,8,sigmoid,1,0.0001,64,184.923870645875,65862.29053792763,-1.079944133758545,0.8107227526654299
3,8,sigmoid,1,0.0001,128,184.70794788104138,65782.55147320699,-1.0774259567260742,0.810943758565976
3,8,sigmoid,1,0.0001,256,185.07757345902314,65919.15858957445,-1.081739902496338,0.8105654314646642
3,8,sigmoid,1,0.0001,512,184.8570799586782,65837.52092569278,-1.0791618824005127,0.8107911157024787
3,8,sigmoid,10,0.1,16,179.3817155365291,63718.64023827078,-1.012247085571289,0.816395378161178
3,8,sigmoid,10,0.1,32,179.90868236307995,63934.66114462172,-1.0190691947937012,0.8158560057696214
3,8,sigmoid,10,0.1,64,177.71926862845075,63006.145048470185,-0.9897466897964478,0.8180969614857209
3,8,sigmoid,10,0.1,128,177.97592089708436,63117.10686436849,-0.9932507276535034,0.8178342672496578
3,8,sigmoid,10,0.1,256,176.11229727073425,62287.35336939265,-0.9670469760894775,0.8197417632848165
3,8,sigmoid,10,0.1,512,178.27857442445392,63249.086130408046,-0.9974186420440674,0.8175244888183686
3,8,sigmoid,10,0.01,16,184.52111191967003,65712.87269371045,-1.075225591659546,0.8111349929174309
3,8,sigmoid,10,0.01,32,184.37825813464246,65660.03141686693,-1.073556900024414,0.8112812096881858
3,8,sigmoid,10,0.01,64,183.82767552830134,65456.43857241814,-1.0671274662017822,0.8118447538093129
3,8,sigmoid,10,0.01,128,184.20353471505766,65595.11893085072,-1.0715069770812988,0.8114600463510158
3,8,sigmoid,10,0.01,256,184.24003958460307,65608.94564023189,-1.0719432830810547,0.811422682103784
3,8,sigmoid,10,0.01,512,184.52894782610196,65715.84648117282,-1.0753192901611328,0.8111269725423726
3,8,sigmoid,10,0.001,16,184.86526239175518,65840.47466636231,-1.0792553424835205,0.8107827406430346
3,8,sigmoid,10,0.001,32,185.38567458561292,66033.31069577827,-1.0853447914123535,0.8102500771897514
3,8,sigmoid,10,0.001,64,184.0866574701972,65553.19340456385,-1.0701828002929688,0.811579675056093
3,8,sigmoid,10,0.001,128,184.96786390837406,65878.04865219975,-1.0804417133331299,0.8106777237375905
3,8,sigmoid,10,0.001,256,184.34524585646164,65648.27237432158,-1.0731854438781738,0.811314999123376
3,8,sigmoid,10,0.001,512,185.035469793377,65903.73365493809,-1.0812528133392334,0.8106085263117943
3,8,sigmoid,10,0.0001,16,185.49730749932408,66074.72555601239,-1.0866527557373047,0.810135816275001
3,8,sigmoid,10,0.0001,32,184.3592031799574,65653.7128618078,-1.073357343673706,0.8113007132241992
3,8,sigmoid,10,0.0001,64,184.4714812223807,65695.14271272294,-1.0746655464172363,0.8111857919934691
3,8,sigmoid,10,0.0001,128,184.36295310624791,65655.2003902193,-1.07340407371521,0.8112968750191936
3,8,sigmoid,10,0.0001,256,185.09690987007957,65926.20834386241,-1.0819628238677979,0.8105456398463873
3,8,sigmoid,10,0.0001,512,184.84995627674618,65834.83017069874,-1.0790767669677734,0.8107984070862373
3,8,sigmoid,25,0.1,16,166.9095001840756,57885.69770111932,-0.8280417919158936,0.829161207590506
3,8,sigmoid,25,0.1,32,168.17002520270398,58515.074777135655,-0.8479176759719849,0.8278710079808557
3,8,sigmoid,25,0.1,64,168.58494272660056,58720.07561682563,-0.8543916940689087,0.8274463226953935
3,8,sigmoid,25,0.1,128,167.12488940834862,57993.27690518364,-0.8314392566680908,0.8289407477908407
3,8,sigmoid,25,0.1,256,167.1421631905234,58001.89308042741,-0.8317112922668457,0.8289230673587273
3,8,sigmoid,25,0.1,512,170.12255310765343,59469.77122047537,-0.878067135810852,0.8258725147311633
3,8,sigmoid,25,0.01,16,183.23597363282266,65231.17221613624,-1.0600132942199707,0.8124503852274076
3,8,sigmoid,25,0.01,32,183.12755273829532,65191.406802924015,-1.0587575435638428,0.8125613585073743
3,8,sigmoid,25,0.01,64,183.5992775329306,65369.82174038661,-1.064391851425171,0.8120785286254548
3,8,sigmoid,25,0.01,128,183.16947590371956,65209.58996034567,-1.0593318939208984,0.8125184484097037
3,8,sigmoid,25,0.01,256,184.11500395985342,65561.18447980707,-1.0704350471496582,0.8115506612488705
3,8,sigmoid,25,0.01,512,183.03074855188507,65156.90693186398,-1.0576679706573486,0.8126604416050307
3,8,sigmoid,25,0.001,16,184.26614111612184,65619.28117457603,-1.0722696781158447,0.8113959661042766
3,8,sigmoid,25,0.001,32,184.34706881069616,65649.11208928034,-1.073211908340454,0.8113131332541492
3,8,sigmoid,25,0.001,64,185.11473510703726,65932.78838729818,-1.0821704864501953,0.810527394977444
3,8,sigmoid,25,0.001,128,184.376102322779,65659.84213377135,-1.0735507011413574,0.8112834162509939
3,8,sigmoid,25,0.001,256,185.2447615717554,65980.83110247646,-1.0836877822875977,0.8103943075007621
3,8,sigmoid,25,0.001,512,184.6281664914208,65752.70527201131,-1.0764834880828857,0.8110254181254649
3,8,sigmoid,25,0.0001,16,184.64747443008136,65760.24130344087,-1.076721429824829,0.8110056556498655
3,8,sigmoid,25,0.0001,32,184.60126937227912,65743.04119631274,-1.0761783123016357,0.8110529484418842
3,8,sigmoid,25,0.0001,64,185.07177413299988,65917.03698758493,-1.0816729068756104,0.8105713673152509
3,8,sigmoid,25,0.0001,128,184.03667938489772,65535.358161900054,-1.0696194171905518,0.8116308296981599
3,8,sigmoid,25,0.0001,256,184.69975786969084,65779.42090761324,-1.077327013015747,0.8109521413820974
3,8,sigmoid,25,0.0001,512,186.13320533037873,66311.13789663196,-1.0941188335418701,0.809484948484771
3,8,sigmoid,50,0.1,16,154.5695419048138,51202.86949138597,-0.6169967651367188,0.8417916664229133
3,8,sigmoid,50,0.1,32,154.51598950332271,51171.2705690681,-0.6159987449645996,0.84184647952577
3,8,sigmoid,50,0.1,64,154.26967765492043,51026.24247651174,-0.6114189624786377,0.8420985899130804
3,8,sigmoid,50,0.1,128,154.88638811254117,51388.606041367704,-0.6228623390197754,0.8414673611949425
3,8,sigmoid,50,0.1,256,154.48724572869796,51154.314130586674,-0.6154632568359375,0.8418758999706264
3,8,sigmoid,50,0.1,512,154.16196042292412,50962.804604459096,-0.6094155311584473,0.8422088429652772
3,8,sigmoid,50,0.01,16,181.09989962238987,64412.29956613856,-1.0341532230377197,0.8146367455246777
3,8,sigmoid,50,0.01,32,182.52075188117416,64962.9615515905,-1.0515429973602295,0.813182444338614
3,8,sigmoid,50,0.01,64,180.132307212564,64025.08955627508,-1.0219249725341797,0.8156271164661576
3,8,sigmoid,50,0.01,128,180.99894431915877,64370.20459367841,-1.0328240394592285,0.8147400774624782
3,8,sigmoid,50,0.01,256,179.7323354003893,63859.24105511694,-1.0166873931884766,0.8160365041961215
3,8,sigmoid,50,0.01,512,181.05343741816398,64394.57454616207,-1.0335934162139893,0.8146843015167206
3,8,sigmoid,50,0.001,16,184.6804246646711,65772.24096512265,-1.0771005153656006,0.8109719297188627
3,8,sigmoid,50,0.001,32,184.3817949206563,65661.70328056112,-1.0736095905303955,0.8112775896410888
3,8,sigmoid,50,0.001,64,184.19703462495286,65593.70285264554,-1.0714621543884277,0.811466699462689
3,8,sigmoid,50,0.001,128,184.3415450031416,65646.86773692377,-1.073141098022461,0.8113187871001621
3,8,sigmoid,50,0.001,256,184.88775415830014,65848.75630392514,-1.0795166492462158,0.810759719387615
3,8,sigmoid,50,0.001,512,185.36196047187676,66024.16520287076,-1.0850563049316406,0.8102743495681917
3,8,sigmoid,50,0.0001,16,185.43725409438477,66052.40003964817,-1.0859477519989014,0.8101972834243759
3,8,sigmoid,50,0.0001,32,184.83402998725722,65828.81932623214,-1.0788872241973877,0.8108147083037285
3,8,sigmoid,50,0.0001,64,185.1618125801188,65950.08752004015,-1.082716703414917,0.8104792092322223
3,8,sigmoid,50,0.0001,128,184.68797289666702,65775.16140206814,-1.0771925449371338,0.8109642037905148
3,8,sigmoid,50,0.0001,256,185.15117045563954,65946.3886166014,-1.0825998783111572,0.8104901018877794
3,8,sigmoid,50,0.0001,512,185.38045596583427,66031.35475889988,-1.0852832794189453,0.8102554186634245
3,8,sigmoid,100,0.1,16,139.951987177648,41637.90789660046,-0.3149334192276001,0.8567533396339324
3,8,sigmoid,100,0.1,32,140.236120636636,41854.045368654624,-0.3217589855194092,0.8564625172603522
3,8,sigmoid,100,0.1,64,140.05187436927997,41713.99737699814,-0.3173363208770752,0.8566511009526305
3,8,sigmoid,100,0.1,128,139.8795259473513,41582.21612194244,-0.3131744861602783,0.8568275067069075
3,8,sigmoid,100,0.1,256,139.949724765861,41636.16494319554,-0.3148784637451172,0.8567556553061811
3,8,sigmoid,100,0.1,512,139.93900759557584,41627.91652789951,-0.3146178722381592,0.8567666247742315
3,8,sigmoid,100,0.01,16,177.2424308685768,62794.19040110927,-0.9830529689788818,0.818585024699512
3,8,sigmoid,100,0.01,32,177.3267288907625,62831.70461564275,-0.9842376708984375,0.8184987421793628
3,8,sigmoid,100,0.01,64,176.8500704035523,62619.65697549662,-0.9775410890579224,0.8189866219001511
3,8,sigmoid,100,0.01,128,178.09031933415744,63167.23226718755,-0.9948335886001587,0.817717175707106
3,8,sigmoid,100,0.01,256,175.64316405306204,62072.91492146855,-0.9602749347686768,0.8202219405802845
3,8,sigmoid,100,0.01,512,176.22566706703503,62338.289639375835,-0.9686555862426758,0.819625724598736
3,8,sigmoid,100,0.001,16,183.73873295738727,65423.440241536584,-1.0660851001739502,0.811935790217618
3,8,sigmoid,100,0.001,32,184.2630242000755,65616.75630204882,-1.0721900463104248,0.8113991563970568
3,8,sigmoid,100,0.001,64,184.18403594710267,65588.59271962506,-1.071300745010376,0.8114800041483085
3,8,sigmoid,100,0.001,128,183.8219361862187,65454.10291461667,-1.0670535564422607,0.8118506282638498
3,8,sigmoid,100,0.001,256,184.2838695240995,65623.58212542043,-1.0724058151245117,0.8113778203438081
3,8,sigmoid,100,0.001,512,183.92951445924535,65493.74385882976,-1.068305492401123,0.8117405174419188
3,8,sigmoid,100,0.0001,16,184.64046074618062,65757.60582632416,-1.0766382217407227,0.8110128344460792
3,8,sigmoid,100,0.0001,32,185.08686796589504,65922.58040112955,-1.081847906112671,0.8105559181515916
3,8,sigmoid,100,0.0001,64,185.0406879610816,65905.20715552379,-1.0812993049621582,0.8106031853008376
3,8,sigmoid,100,0.0001,128,185.98203944309398,66254.51254416535,-1.0923306941986084,0.8096396730367513
3,8,sigmoid,100,0.0001,256,185.18021735016544,65957.06021000454,-1.0829370021820068,0.8104603711871388
3,8,sigmoid,100,0.0001,512,185.05628345023638,65911.20350109259,-1.081488847732544,0.8105872226712012
3,8,sigmoid,250,0.1,16,134.7523212059732,32330.36609245195,-0.02099931240081787,0.8620754132999251
3,8,sigmoid,250,0.1,32,134.78693536949376,32313.28471526282,-0.020459890365600586,0.862039984268686
3,8,sigmoid,250,0.1,64,134.8662214202354,32275.401380290812,-0.019263505935668945,0.8619588317090733
3,8,sigmoid,250,0.1,128,134.7852970733467,32313.659452444706,-0.020471692085266113,0.8620416611327055
3,8,sigmoid,250,0.1,256,134.84357549845143,32285.383141617094,-0.01957881450653076,0.8619820107487703
3,8,sigmoid,250,0.1,512,134.9510302790564,32228.71468118534,-0.017789125442504883,0.861872026326452
3,8,sigmoid,250,0.01,16,166.6043467538129,57732.47700869532,-0.8232030868530273,0.829473544776036
3,8,sigmoid,250,0.01,32,165.63316280136723,57243.083313595125,-0.8077478408813477,0.830467591810269
3,8,sigmoid,250,0.01,64,166.41100233964733,57635.5766537815,-0.8201428651809692,0.8296714407987233
3,8,sigmoid,250,0.01,128,166.04076743866688,57448.84942029821,-0.8142460584640503,0.8300503915673829
3,8,sigmoid,250,0.01,256,165.92922993222095,57392.524716993204,-0.8124672174453735,0.8301645548288424
3,8,sigmoid,250,0.01,512,166.63892494767939,57749.810661555406,-0.823750376701355,0.8294381525612289
3,8,sigmoid,250,0.001,16,183.75131026057846,65424.41839640208,-1.0661160945892334,0.8119229168264295
3,8,sigmoid,250,0.001,32,182.55478538920883,64972.82941104364,-1.0518548488616943,0.8131476096323349
3,8,sigmoid,250,0.001,64,183.7705879884636,65433.0454442474,-1.0663883686065674,0.811903185272811
3,8,sigmoid,250,0.001,128,183.04438856353832,65157.23006766935,-1.05767822265625,0.8126464804876783
3,8,sigmoid,250,0.001,256,182.96412301228153,65129.844550741494,-1.0568132400512695,0.8127286356066719
3,8,sigmoid,250,0.001,512,182.65891830165313,65011.06566904221,-1.0530624389648438,0.8130410252797818
