layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
2,16,tanh,10,0.001,16,184.95492447048352,65841.67239250857,-1.0792930126190186,0.8106909677886556
2,16,tanh,10,0.001,32,184.6376828296181,65739.97449081876,-1.0760815143585205,0.8110156777588351
2,16,tanh,10,0.001,64,184.8980164065317,65837.78539344104,-1.0791702270507812,0.8107492155511447
2,16,tanh,10,0.001,128,184.96933556549996,65854.61324015362,-1.0797016620635986,0.8106762174355169
2,16,tanh,10,0.001,256,185.27513464451292,65980.88236807231,-1.0836894512176514,0.8103632194017267
2,16,tanh,10,0.001,512,185.1003564129647,65932.48666612797,-1.0821609497070312,0.8105421121668734
2,16,tanh,10,0.0001,16,184.78673200698523,65805.86241555448,-1.0781621932983398,0.8108631197472004
2,16,tanh,10,0.0001,32,185.16525421016587,65936.66645770354,-1.0822927951812744,0.8104756865812017
2,16,tanh,10,0.0001,64,185.13360183703594,65940.3369982467,-1.0824089050292969,0.8105080840971997
2,16,tanh,10,0.0001,128,185.22095060265212,65977.95907447454,-1.08359694480896,0.8104186790146857
2,16,tanh,10,0.0001,256,184.81834447938226,65799.93167415787,-1.077974796295166,0.8108307630712567
2,16,tanh,10,0.0001,512,185.06415720068463,65901.0408151341,-1.0811679363250732,0.8105791635612235
2,16,tanh,25,0.1,16,156.5390971318762,52343.36167547601,-0.6530137062072754,0.8397757450031973
2,16,tanh,25,0.1,32,156.219932122664,52161.4349832631,-0.6472684144973755,0.84010242362061
2,16,tanh,25,0.1,64,155.71047757547112,51868.03092147689,-0.6380027532577515,0.8406238714682998
2,16,tanh,25,0.1,128,155.8188704763924,51931.58141267327,-0.6400096416473389,0.8405129268409495
2,16,tanh,25,0.1,256,155.94736557533608,52004.462379934295,-0.6423112154006958,0.8403814067806181
2,16,tanh,25,0.1,512,156.69835023254464,52433.86021073111,-0.6558716297149658,0.8396127428530761
2,16,tanh,25,0.01,16,181.48334436552005,64089.73409227296,-1.0239665508270264,0.8142442739349846
2,16,tanh,25,0.01,32,182.06845553309557,64392.7508159504,-1.0335357189178467,0.8136453884001069
2,16,tanh,25,0.01,64,182.78849279044155,64545.58072683824,-1.0383622646331787,0.8129084004192
2,16,tanh,25,0.01,128,180.92653832702507,63934.91593263702,-1.0190773010253906,0.8148141879969037
2,16,tanh,25,0.01,256,180.2780132450965,63913.13204908148,-1.0183892250061035,0.8154779803018459
2,16,tanh,25,0.01,512,181.9720415566631,64231.20209363477,-1.0284340381622314,0.8137440721016754
2,16,tanh,25,0.001,16,184.51697947503303,65686.79975388908,-1.074402093887329,0.8111392226458208
2,16,tanh,25,0.001,32,184.48463804235786,65651.41806451746,-1.07328462600708,0.8111723254428271
2,16,tanh,25,0.001,64,184.65736989322,65707.59132260029,-1.0750586986541748,0.8109955272331423
2,16,tanh,25,0.001,128,184.97669780005617,65850.47522712976,-1.079571008682251,0.8106686818832588
2,16,tanh,25,0.001,256,184.92904795355605,65832.77767526582,-1.079012155532837,0.8107174534764012
2,16,tanh,25,0.001,512,185.16297513808115,65905.763962541,-1.0813169479370117,0.8104780193059559
2,16,tanh,25,0.0001,16,185.08584071920652,65901.23503160849,-1.0811741352081299,0.8105569695811602
2,16,tanh,25,0.0001,32,185.04787371501217,65892.69567706762,-1.080904245376587,0.8105958303838156
2,16,tanh,25,0.0001,64,185.05844250266088,65916.65368546624,-1.0816609859466553,0.8105850127915446
2,16,tanh,25,0.0001,128,185.0566578467625,65916.00261151484,-1.0816404819488525,0.8105868394608368
2,16,tanh,25,0.0001,256,184.72496543735076,65797.22574871915,-1.0778894424438477,0.8109263403916573
2,16,tanh,25,0.0001,512,184.94367084925045,65878.39984353825,-1.0804529190063477,0.8107024863364888
2,16,tanh,50,0.1,16,140.7001452078342,42205.32140440716,-0.3328523635864258,0.8559875688763212
2,16,tanh,50,0.1,32,140.84337001840044,42312.9959523139,-0.33625268936157227,0.8558409723455471
2,16,tanh,50,0.1,64,140.75498648205615,42293.22534705796,-0.3356285095214844,0.8559314365587962
2,16,tanh,50,0.1,128,141.17650488139023,42560.698075073764,-0.3440753221511841,0.8554999950036948
2,16,tanh,50,0.1,256,140.89509281162836,42351.468650038194,-0.33746767044067383,0.8557880319225912
2,16,tanh,50,0.1,512,140.79240518664326,42275.20741546522,-0.3350592851638794,0.8558931369635177
2,16,tanh,50,0.01,16,175.29933894874037,61913.110907103735,-0.9552282094955444,0.8205738598272873
2,16,tanh,50,0.01,32,175.86562117059705,62171.85052891758,-0.9633992910385132,0.8199942464988771
2,16,tanh,50,0.01,64,175.58240898075258,62042.49826559615,-0.959314227104187,0.8202841259152993
2,16,tanh,50,0.01,128,175.93690644995115,62204.52766978771,-0.9644311666488647,0.819921283060439
2,16,tanh,50,0.01,256,175.64526855410585,62071.41638367802,-0.9602277278900146,0.8202197865362274
2,16,tanh,50,0.01,512,174.88644662578307,61721.652208192594,-0.9491820335388184,0.8209964722356365
2,16,tanh,50,0.001,16,184.74656843591129,65690.11949137936,-1.0745069980621338,0.8109042288271123
2,16,tanh,50,0.001,32,184.76089446537918,65743.63965426564,-1.0761971473693848,0.8108895655420889
2,16,tanh,50,0.001,64,184.87074724332106,65772.11547528057,-1.0770964622497559,0.810777126670091
2,16,tanh,50,0.001,128,184.343852084458,65562.60052898825,-1.0704798698425293,0.8113164257067984
2,16,tanh,50,0.001,256,184.64468292205436,65636.62023510161,-1.0728175640106201,0.8110085128740487
2,16,tanh,50,0.001,512,184.73131160074962,65654.64894844007,-1.0733869075775146,0.8109198448303484
2,16,tanh,50,0.0001,16,184.9076619342128,65832.16143433737,-1.0789928436279297,0.8107393429537229
2,16,tanh,50,0.0001,32,184.93252172049935,65874.2474831255,-1.0803217887878418,0.8107138979319352
2,16,tanh,50,0.0001,64,185.36177514754536,66027.86785126885,-1.0851731300354004,0.8102745392553272
2,16,tanh,50,0.0001,128,185.18991071703095,65941.92982990474,-1.0824592113494873,0.8104504496243286
2,16,tanh,50,0.0001,256,185.04699665133953,65903.07191663061,-1.0812320709228516,0.8105967280948418
2,16,tanh,50,0.0001,512,185.03379188365034,65903.31990434563,-1.081239938735962,0.8106102437219547
2,16,tanh,100,0.1,16,132.03945667395246,33423.96847777932,-0.05553555488586426,0.8648521426059852
2,16,tanh,100,0.1,32,133.67288715463513,33702.413838048466,-0.06432878971099854,0.8631802587977122
2,16,tanh,100,0.1,64,101.68572310858136,28697.55337196835,0.09372562170028687,0.8959204471764777
2,16,tanh,100,0.1,128,104.50404610266209,29259.48111940354,0.07597982883453369,0.8930357767628843
2,16,tanh,100,0.1,256,104.0968435562384,29050.72424160876,0.082572340965271,0.8934525654490907
2,16,tanh,100,0.1,512,102.77362831936607,28731.56833643979,0.09265142679214478,0.8948069310958382
2,16,tanh,100,0.01,16,168.59040337958737,58723.11362361239,-0.854487419128418,0.8274407334906987
2,16,tanh,100,0.01,32,168.69667795310772,58775.44440872443,-0.8561402559280396,0.8273319570592551
2,16,tanh,100,0.01,64,168.92849937818679,58890.01712616212,-0.8597583770751953,0.8270946782208938
2,16,tanh,100,0.01,128,168.7405485245383,58797.00625549142,-0.8568211793899536,0.8272870537108103
2,16,tanh,100,0.01,256,168.55016589082425,58703.26213941712,-0.85386061668396,0.8274819182284296
2,16,tanh,100,0.01,512,169.0034323002033,58926.18071240003,-0.8609004020690918,0.8270179812689833
2,16,tanh,100,0.001,16,184.15240203072273,65246.49908827221,-1.0604972839355469,0.8115123827730576
2,16,tanh,100,0.001,32,183.63595982227298,65130.79180539578,-1.0568432807922363,0.8120409827817063
2,16,tanh,100,0.001,64,183.82866250037702,65084.69592571532,-1.0553874969482422,0.81184374360248
2,16,tanh,100,0.001,128,183.9579213243085,65177.822402765145,-1.058328628540039,0.8117114418379647
2,16,tanh,100,0.001,256,183.42984567807667,64983.13717300496,-1.052180290222168,0.8122519491524292
2,16,tanh,100,0.001,512,183.83555385167523,65149.404379169064,-1.0574309825897217,0.8118366900187561
2,16,tanh,100,0.0001,16,184.83469555394936,65798.8706682139,-1.0779411792755127,0.8108140270686292
2,16,tanh,100,0.0001,32,185.08568594075624,65907.87707078329,-1.0813837051391602,0.8105571280033201
2,16,tanh,100,0.0001,64,184.81583506319677,65785.55016116354,-1.0775206089019775,0.8108333315627464
2,16,tanh,100,0.0001,128,184.76232158397974,65782.08056212691,-1.07741117477417,0.8108881048270422
2,16,tanh,100,0.0001,256,184.66843925336732,65726.81119961817,-1.0756657123565674,0.8109841972841685
2,16,tanh,100,0.0001,512,184.7768918676248,65794.58275507431,-1.077805995941162,0.8108731915377433
2,16,tanh,250,0.1,16,57.49664860517987,11951.958333951174,0.6225547790527344,0.9411497967193655
2,16,tanh,250,0.1,32,56.78056404039144,11961.51140657953,0.6222531199455261,0.941882738955587
2,16,tanh,250,0.1,64,61.17137967429035,12360.309634141828,0.6096590161323547,0.937388557139928
2,16,tanh,250,0.1,128,66.32550573458742,14017.145332096567,0.5573357939720154,0.932113095461016
2,16,tanh,250,0.1,256,61.3861037540765,12624.369193859744,0.6013199687004089,0.9371687781432175
2,16,tanh,250,0.1,512,56.3390897464423,11628.754835225489,0.6327615976333618,0.9423346061960672
2,16,tanh,250,0.01,16,152.787858113938,51089.44020178369,-0.6134146451950073,0.8436152936397768
2,16,tanh,250,0.01,32,153.15384816485528,51092.156067828815,-0.6135002374649048,0.8432406876511205
2,16,tanh,250,0.01,64,153.05459447025018,51135.103455860815,-0.6148566007614136,0.8433422779219548
2,16,tanh,250,0.01,128,153.29807103630176,51207.176399767486,-0.6171327829360962,0.8430930695636625
2,16,tanh,250,0.01,256,153.03622577191086,51177.80068512988,-0.6162052154541016,0.8433610790461505
2,16,tanh,250,0.01,512,152.6578573493332,51079.959476596196,-0.6131153106689453,0.8437483548113274
2,16,tanh,250,0.001,16,179.01237825118218,63504.4873324104,-1.0054843425750732,0.8167734101830275
2,16,tanh,250,0.001,32,178.99439264425817,63483.22694148408,-1.0048127174377441,0.8167918191972793
2,16,tanh,250,0.001,64,178.72545941172316,63360.54443624631,-1.0009384155273438,0.8170670835089835
2,16,tanh,250,0.001,128,178.63256461998947,63329.56980049075,-0.9999603033065796,0.8171621651791305
2,16,tanh,250,0.001,256,179.05609980836013,63470.31004496989,-1.0044050216674805,0.8167286593568474
2,16,tanh,250,0.001,512,178.53116555455364,63305.115883472856,-0.9991881847381592,0.817265951325943
2,16,tanh,250,0.0001,16,184.96174574766192,65831.30073658706,-1.078965425491333,0.8106839859286982
2,16,tanh,250,0.0001,32,184.75198543406765,65765.18518212733,-1.0768775939941406,0.8108986843049462
2,16,tanh,250,0.0001,64,184.66649834142507,65741.08434800239,-1.0761163234710693,0.8109861838879989
2,16,tanh,250,0.0001,128,185.2204309838242,65947.01523227553,-1.0826196670532227,0.810419210866096
2,16,tanh,250,0.0001,256,184.6650826838489,65725.21076410318,-1.0756151676177979,0.810987632872212
2,16,tanh,250,0.0001,512,184.71231493324478,65752.4749994353,-1.0764760971069336,0.8109392887070166
2,32,linear,1,0.1,16,183.18625702467824,64499.782736866415,-1.0369160175323486,0.8125012722367674
2,32,linear,1,0.1,32,183.7672920337502,65284.66266041784,-1.0617024898529053,0.8119065588190888
2,32,linear,1,0.1,64,183.4807614143016,64996.41579010846,-1.0525996685028076,0.8121998347857711
2,32,linear,1,0.1,128,182.0693258040159,63809.61610986054,-1.015120267868042,0.8136444976417442
2,32,linear,1,0.1,256,183.41346360736776,64660.90955168147,-1.042004108428955,0.8122687168808927
2,32,linear,1,0.1,512,182.9906653614524,64812.41866096403,-1.0467889308929443,0.8127014684120242
2,32,linear,1,0.01,16,184.8741757331102,65828.18135908079,-1.078866958618164,0.8107736174686692
2,32,linear,1,0.01,32,184.6939677207702,65748.48421713492,-1.0763499736785889,0.8109580678395392
2,32,linear,1,0.01,64,184.94607362980656,65814.07167012675,-1.0784211158752441,0.8107000269909861
2,32,linear,1,0.01,128,185.02921886537632,65860.3581637323,-1.079883098602295,0.8106149243957254
2,32,linear,1,0.01,256,184.99459029096462,65819.14969185634,-1.0785818099975586,0.8106503681771089
2,32,linear,1,0.01,512,184.64740094486345,65712.7590239968,-1.0752220153808594,0.8110057308650322
2,32,linear,1,0.001,16,184.82934297717492,65831.20970911493,-1.0789625644683838,0.8108195056528404
2,32,linear,1,0.001,32,185.03734640918793,65898.30966103816,-1.0810816287994385,0.8106066055177197
2,32,linear,1,0.001,64,185.1888551328254,65939.756959601,-1.082390546798706,0.8104515300585206
2,32,linear,1,0.001,128,184.9273687413614,65880.46983651479,-1.0805182456970215,0.8107191722196915
2,32,linear,1,0.001,256,184.75567322592727,65834.80786481398,-1.0790762901306152,0.8108949096971062
2,32,linear,1,0.001,512,184.8621147265883,65809.10513779291,-1.0782644748687744,0.8107859624088145
2,32,linear,1,0.0001,16,184.76957141040205,65816.22792910303,-1.0784893035888672,0.8108806843291688
2,32,linear,1,0.0001,32,185.05887909353174,65939.11634471279,-1.0823702812194824,0.8105845659226901
2,32,linear,1,0.0001,64,184.87198556876248,65853.97388029887,-1.079681634902954,0.8107758591926689
2,32,linear,1,0.0001,128,185.10941217155533,65918.43362606112,-1.0817172527313232,0.8105328432225636
2,32,linear,1,0.0001,256,185.09977643500685,65919.10010044528,-1.0817382335662842,0.8105427057983553
2,32,linear,1,0.0001,512,185.25485692018916,65990.63809746131,-1.0839972496032715,0.8103839744931534
2,32,linear,10,0.1,16,115.5114343985315,23432.516833011923,0.25999653339385986,0.8817692585480742
2,32,linear,10,0.1,32,110.1639697271023,22660.387994109893,0.2843804955482483,0.8872426103100284
2,32,linear,10,0.1,64,107.34257203649184,22675.970077443002,0.28388839960098267,0.8901304278029766
2,32,linear,10,0.1,128,111.67729690043369,22880.03490304798,0.2774440050125122,0.8856936572155234
2,32,linear,10,0.1,256,108.44135724939191,21842.381768421375,0.31021326780319214,0.8890057755891587
2,32,linear,10,0.1,512,113.77800047102677,23029.89461585697,0.2727113366127014,0.8835435000296553
2,32,linear,10,0.01,16,181.7348604579901,63144.017230066915,-0.9941005706787109,0.8139868367881371
2,32,linear,10,0.01,32,180.07402215098642,62057.96801311898,-0.9598029851913452,0.815686773642798
2,32,linear,10,0.01,64,181.08537901837434,62991.2697437388,-0.989276647567749,0.8146516079648165
2,32,linear,10,0.01,128,182.79498987090298,63903.028453855884,-1.0180704593658447,0.8129017503880215
2,32,linear,10,0.01,256,181.30353887315937,62856.98557002124,-0.9850360155105591,0.8144283123099699
2,32,linear,10,0.01,512,181.68782232807663,63257.54286978379,-0.9976856708526611,0.8140349822639953
2,32,linear,10,0.001,16,184.87351768255402,65785.73083865683,-1.077526330947876,0.8107742910106919
2,32,linear,10,0.001,32,184.82730665099533,65780.77420609802,-1.0773699283599854,0.810821589917098
2,32,linear,10,0.001,64,184.5386020167612,65705.57339397998,-1.0749950408935547,0.8111170910780336
2,32,linear,10,0.001,128,184.99016303970222,65841.78571785486,-1.079296588897705,0.8106548996523006
2,32,linear,10,0.001,256,184.90610732657512,65815.93527110449,-1.0784802436828613,0.8107409341590838
2,32,linear,10,0.001,512,184.5986886181503,65701.09383957279,-1.0748534202575684,0.8110555899507161
2,32,linear,10,0.0001,16,184.9309299611524,65882.38946493977,-1.0805788040161133,0.8107155271636106
2,32,linear,10,0.0001,32,184.74180412853846,65786.48636585135,-1.0775501728057861,0.8109091052932053
2,32,linear,10,0.0001,64,185.13343873475029,65952.22553445271,-1.0827844142913818,0.8105082510391501
2,32,linear,10,0.0001,128,184.85345266909596,65817.29686162126,-1.0785231590270996,0.8107948283837298
2,32,linear,10,0.0001,256,185.03585708363468,65891.53113954814,-1.0808677673339844,0.810608129904161
2,32,linear,10,0.0001,512,185.1135275915503,65928.2290174858,-1.082026481628418,0.8105286309196005
2,32,linear,25,0.1,16,108.69162200272974,19969.51578056833,0.36935877799987793,0.8887496192397853
2,32,linear,25,0.1,32,107.73751331435386,19769.99083315184,0.375659704208374,0.8897261890334147
2,32,linear,25,0.1,64,109.83002523465727,20036.5220027408,0.367242693901062,0.8875844163411901
2,32,linear,25,0.1,128,106.57333976527627,20146.143246815223,0.3637808561325073,0.890917768919881
2,32,linear,25,0.1,256,107.22492263033146,19890.636585424523,0.3718497157096863,0.890250846847153
2,32,linear,25,0.1,512,107.45708124015493,19814.894817783595,0.3742417097091675,0.8900132228862283
2,32,linear,25,0.01,16,162.8920100913978,45843.99863179451,-0.4477623701095581,0.8332732752391016
2,32,linear,25,0.01,32,161.31793583497424,45088.78827186992,-0.42391276359558105,0.8348844054913263
2,32,linear,25,0.01,64,161.42476483870414,44807.55610008531,-0.4150315523147583,0.8347750615775802
2,32,linear,25,0.01,128,161.44222350272386,45834.36075045612,-0.4474581480026245,0.8347571919112345
2,32,linear,25,0.01,256,159.34107745717031,44407.82433888419,-0.4024078845977783,0.8369078019885667
2,32,linear,25,0.01,512,161.61041266853965,45595.25409894829,-0.4399071931838989,0.8345850433280044
2,32,linear,25,0.001,16,184.7944066590309,65716.96920735981,-1.075354814529419,0.810855264422691
2,32,linear,25,0.001,32,184.58193499777656,65619.79849579775,-1.0722863674163818,0.8110727379756637
2,32,linear,25,0.001,64,184.52698042304056,65595.56384538367,-1.0715208053588867,0.8111289862609615
2,32,linear,25,0.001,128,184.55164861271396,65572.07883815483,-1.0707790851593018,0.8111037373462497
2,32,linear,25,0.001,256,184.7452621404821,65674.1818295502,-1.0740036964416504,0.8109055658746345
2,32,linear,25,0.001,512,184.41620082018943,65559.87462699381,-1.0703938007354736,0.8112423737766741
2,32,linear,25,0.0001,16,184.7314332179635,65752.39999337286,-1.0764737129211426,0.8109197203500885
2,32,linear,25,0.0001,32,185.08487149885502,65914.9832476915,-1.0816080570220947,0.8105579616183675
2,32,linear,25,0.0001,64,184.95813859600366,65875.31073274484,-1.080355167388916,0.8106876779979492
2,32,linear,25,0.0001,128,185.06632872186097,65905.6503872928,-1.0813133716583252,0.8105769409192826
2,32,linear,25,0.0001,256,184.67733784747216,65760.12441048466,-1.0767176151275635,0.810975089204225
2,32,linear,25,0.0001,512,185.11503322230024,65949.34359128938,-1.082693338394165,0.8105270898441144
2,32,linear,50,0.1,16,105.32990786889343,19406.47678885366,0.38713961839675903,0.8921904730103445
2,32,linear,50,0.1,32,105.99617225837103,19458.72980058217,0.38548946380615234,0.8915085237887707
2,32,linear,50,0.1,64,105.42366902401587,19426.488046213566,0.38650768995285034,0.8920945045813553
2,32,linear,50,0.1,128,104.44498293281836,19378.00578925324,0.388038694858551,0.8930962303655903
2,32,linear,50,0.1,256,105.0166281615357,19412.175695022772,0.38695967197418213,0.8925111277773432
2,32,linear,50,0.1,512,105.21070566481907,19418.23274686578,0.3867684006690979,0.8923124814075547
2,32,linear,50,0.01,16,103.494247761211,20672.92460028143,0.3471450209617615,0.8940693472249631
2,32,linear,50,0.01,32,105.99186886018796,21982.668729112178,0.3057829737663269,0.8915129284952017
2,32,linear,50,0.01,64,105.10859517959751,21703.367182510436,0.31460338830947876,0.8924169957220087
2,32,linear,50,0.01,128,103.60208718345787,20869.924303161286,0.3409236669540405,0.8939589691059797
2,32,linear,50,0.01,256,103.743644659655,20759.50650327676,0.3444107174873352,0.8938140791610492
2,32,linear,50,0.01,512,104.70854963715884,21231.681182523764,0.3294993042945862,0.8928264589179541
2,32,linear,50,0.001,16,183.3721459745574,64610.81699803468,-1.0404224395751953,0.8123110071908317
2,32,linear,50,0.001,32,183.97329887660365,64919.30907717567,-1.0501646995544434,0.8116957022757383
2,32,linear,50,0.001,64,183.92012250201373,64979.456151028426,-1.0520641803741455,0.8117501304994742
2,32,linear,50,0.001,128,183.82017285622933,64866.88400108598,-1.048508882522583,0.8118524331051901
2,32,linear,50,0.001,256,183.9786597804699,65038.93692576453,-1.0539426803588867,0.8116902151684033
2,32,linear,50,0.001,512,183.72660446258323,64948.304320631265,-1.0510804653167725,0.8119482042348176
2,32,linear,50,0.0001,16,184.76693250499108,65757.70760219936,-1.076641321182251,0.8108833853582487
2,32,linear,50,0.0001,32,184.76847803402077,65778.06061399031,-1.0772840976715088,0.8108818034452192
2,32,linear,50,0.0001,64,184.8857190512481,65789.11987088257,-1.0776333808898926,0.8107618024040449
2,32,linear,50,0.0001,128,185.1172064892579,65918.27093741449,-1.081712007522583,0.8105248654152939
2,32,linear,50,0.0001,256,185.0947160594984,65884.46281898327,-1.0806443691253662,0.8105478853024581
2,32,linear,50,0.0001,512,184.8880111350409,65823.58380323368,-1.0787217617034912,0.8107594563612683
2,32,linear,100,0.1,16,104.84382281310951,19389.375301321208,0.38767969608306885,0.8926880012148316
2,32,linear,100,0.1,32,104.81270229130537,19384.69697361277,0.3878275156021118,0.8927198543589505
2,32,linear,100,0.1,64,104.70673880375433,19382.975171271,0.387881875038147,0.8928283123810089
2,32,linear,100,0.1,128,104.87809218636042,19385.669652287022,0.38779670000076294,0.8926529250907262
2,32,linear,100,0.1,256,104.76671922107423,19383.616296070093,0.38786160945892334,0.892766919937488
2,32,linear,100,0.1,512,104.76584729598567,19384.09718693665,0.3878464102745056,0.8927678123889604
2,32,linear,100,0.01,16,105.42572496284413,19425.282193811126,0.3865457773208618,0.8920924002427388
2,32,linear,100,0.01,32,105.72407123473043,19442.53579298418,0.3860008716583252,0.8917870304659873
2,32,linear,100,0.01,64,105.48769111376603,19421.16442095743,0.38667577505111694,0.8920289753185608
2,32,linear,100,0.01,128,105.46198678776295,19427.956139281683,0.3864613175392151,0.8920552847617574
2,32,linear,100,0.01,256,105.51906137513072,19428.262683165223,0.3864516615867615,0.8919968665556492
2,32,linear,100,0.01,512,105.63537817730453,19438.138582619624,0.3861396908760071,0.891877811486894
2,32,linear,100,0.001,16,179.38498414138502,60610.59965240004,-0.9140945672988892,0.8163920326086131
2,32,linear,100,0.001,32,178.3379613374723,60230.08641530714,-0.9020780324935913,0.817463703851103
2,32,linear,100,0.001,64,177.39358258576928,59831.24750536946,-0.8894824981689453,0.8184303146512085
2,32,linear,100,0.001,128,179.62640602818703,60812.2579657674,-0.9204632043838501,0.8161449272997062
2,32,linear,100,0.001,256,177.0352426812447,58962.82941846102,-0.8620576858520508,0.8187970903979072
2,32,linear,100,0.001,512,177.85541675467434,59496.54113697587,-0.8789125680923462,0.8179576082347243
2,32,linear,100,0.0001,16,184.8876970001508,65791.16790378673,-1.0776982307434082,0.8107597778913502
2,32,linear,100,0.0001,32,185.1149496430739,65899.44253996473,-1.0811173915863037,0.8105271753909171
2,32,linear,100,0.0001,64,184.67314268182,65693.41249479215,-1.074610948562622,0.810979383130174
2,32,linear,100,0.0001,128,184.7771608529637,65736.73670777876,-1.075979232788086,0.8108729162200985
2,32,linear,100,0.0001,256,185.02138648793675,65868.91934906799,-1.080153465270996,0.8106229411587137
2,32,linear,100,0.0001,512,184.6896906375512,65758.23506071004,-1.076658010482788,0.8109624456115136
2,32,linear,250,0.1,16,104.80362852608788,19380.00074393178,0.3879757523536682,0.8927291417337893
2,32,linear,250,0.1,32,104.80384366264003,19380.147072845844,0.38797110319137573,0.89272892153261
2,32,linear,250,0.1,64,104.80367244699471,19380.04159298955,0.38797444105148315,0.8927290967789204
2,32,linear,250,0.1,128,104.80376821728927,19380.095557093053,0.38797271251678467,0.892728998754054
2,32,linear,250,0.1,256,104.80389018159605,19380.14363119429,0.38797128200531006,0.8927288739185302
2,32,linear,250,0.1,512,104.8035766000509,19379.970167123818,0.3879767060279846,0.8927291948822407
2,32,linear,250,0.01,16,104.80337320084676,19379.97941124513,0.38797640800476074,0.8927294030697577
2,32,linear,250,0.01,32,104.8069807150936,19382.30340969307,0.38790303468704224,0.8927257106293822
2,32,linear,250,0.01,64,104.80326020340377,19379.97900047198,0.38797640800476074,0.8927295187273248
2,32,linear,250,0.01,128,104.80744848348054,19382.70751369984,0.3878902792930603,0.8927252318490475
2,32,linear,250,0.01,256,104.8074483444059,19382.74281583471,0.38788914680480957,0.8927252319913962
2,32,linear,250,0.01,512,104.80576838315459,19381.50242798007,0.387928307056427,0.892726951501377
2,32,linear,250,0.001,16,134.35138479153807,32581.437974034034,-0.028928279876708984,0.8624857883402886
2,32,linear,250,0.001,32,133.2402411525098,32143.17581131516,-0.01508784294128418,0.8636230899155478
2,32,linear,250,0.001,64,135.40640380420862,33067.01945937323,-0.04426300525665283,0.8614059326466647
2,32,linear,250,0.001,128,135.6820790130255,33037.024082273594,-0.043315768241882324,0.8611237676427579
2,32,linear,250,0.001,256,130.26348573714924,31074.28788424316,0.018667876720428467,0.8666699224798882
2,32,linear,250,0.001,512,130.86822391645845,31345.974813705245,0.010087907314300537,0.8660509478848941
2,32,linear,250,0.0001,16,184.45707787855628,65467.39358914633,-1.0674731731414795,0.8112005344129414
2,32,linear,250,0.0001,32,184.34608150583608,65416.150465690545,-1.0658550262451172,0.8113141438016007
2,32,linear,250,0.0001,64,184.18245727781493,65375.30175514593,-1.0645649433135986,0.8114816199817657
2,32,linear,250,0.0001,128,184.3910154552977,65455.736638394905,-1.0671050548553467,0.8112681520416605
2,32,linear,250,0.0001,256,184.418826346113,65506.760226976454,-1.0687165260314941,0.8112396864420542
2,32,linear,250,0.0001,512,184.52271340697814,65529.32920536131,-1.0694291591644287,0.8111333537287839
2,32,sigmoid,1,0.1,16,181.56221684851224,64586.28215987673,-1.0396475791931152,0.8141635446791072
2,32,sigmoid,1,0.1,32,182.3493885609168,64898.550940768066,-1.049509048461914,0.8133578418004945
2,32,sigmoid,1,0.1,64,183.00699788801828,65152.59373194615,-1.0575318336486816,0.8126847513940447
2,32,sigmoid,1,0.1,128,181.5354532587789,64579.50700055975,-1.0394337177276611,0.8141909383226419
2,32,sigmoid,1,0.1,256,182.59647001578153,64986.13807839308,-1.0522751808166504,0.8131049436890669
2,32,sigmoid,1,0.1,512,183.43060631358995,65308.80029115076,-1.062464714050293,0.8122511706104504
2,32,sigmoid,1,0.01,16,184.9220526865689,65861.77535411475,-1.079927682876587,0.8107246134221403
2,32,sigmoid,1,0.01,32,185.04213237376902,65905.42326847446,-1.0813062191009521,0.8106017068845762
2,32,sigmoid,1,0.01,64,184.96982264135062,65877.99400173861,-1.0804400444030762,0.8106757188931928
2,32,sigmoid,1,0.01,128,184.46757418504552,65693.8575908054,-1.074625015258789,0.8111897910081417
2,32,sigmoid,1,0.01,256,184.78346057793487,65808.28840488785,-1.0782387256622314,0.8108664681904454
2,32,sigmoid,1,0.01,512,184.7674831093575,65803.70321562845,-1.0780940055847168,0.8108828217918551
2,32,sigmoid,1,0.001,16,185.00354170046802,65891.47600583758,-1.0808658599853516,0.8106412060384155
2,32,sigmoid,1,0.001,32,185.00358802625712,65891.58652808309,-1.080869197845459,0.81064115862205
2,32,sigmoid,1,0.001,64,184.84007792444675,65830.45865962122,-1.0789389610290527,0.8108085179893073
2,32,sigmoid,1,0.001,128,184.38945831742535,65665.14785589352,-1.0737183094024658,0.8112697458368215
2,32,sigmoid,1,0.001,256,185.12909911679677,65938.22342844159,-1.0823421478271484,0.8105126928180176
2,32,sigmoid,1,0.001,512,184.34228069857363,65646.6437973419,-1.073134183883667,0.8113180340853904
2,32,sigmoid,1,0.0001,16,184.54358887470084,65720.94353206664,-1.0754804611206055,0.81111198682221
2,32,sigmoid,1,0.0001,32,184.68398421678705,65772.40442086228,-1.0771052837371826,0.8109682863697164
2,32,sigmoid,1,0.0001,64,184.52490051712314,65714.7248975843,-1.0752840042114258,0.8111311151308873
2,32,sigmoid,1,0.0001,128,185.18663578642955,65960.60490000685,-1.0830490589141846,0.8104538016515562
2,32,sigmoid,1,0.0001,256,185.30441697544586,66003.08461921306,-1.08439040184021,0.8103332477221639
2,32,sigmoid,1,0.0001,512,185.2679733365637,65990.03312141355,-1.0839784145355225,0.8103705492972736
2,32,sigmoid,10,0.1,16,164.09735429575034,56456.64012128959,-0.7829117774963379,0.8320395554802965
